,Unnamed: 0,id,title,desc,authors,categories,averageRating,maturityRating,publishedDate,pageCount
1201,1201,2-_BAgAAQBAJ,The Trojan Women and Hippolytus,"Two literary classics of human self-understanding: The Trojan Women, one of the most powerful indictments of war ever written, and Hippolytus, a gripping depiction of the struggle to master human passion.",['Euripides'],['Drama'],3.0,NOT_MATURE,2012-04-25,64
1202,1202,zws69QCKDAMC,Orestes and Other Plays,"Written during the long battles with Sparta that were to ultimately destroy ancient Athens, these six plays by Euripides brilliantly utilize traditional legends to illustrate the futility of war. The Children of Heracles holds a mirror up to contemporary Athens, while Andromache considers the position of women in Greek wartime society. In The Suppliant Women, the difference between just and unjust battle is explored, while Phoenician Women describes the brutal rivalry of the sons of King Oedipus, and the compelling Orestes depicts guilt caused by vengeful murder. Finally, Iphigenia in Aulis, Euripides' last play, contemplates religious sacrifice and the insanity of war. Together, the plays offer a moral and political statement that is at once unique to the ancient world, and prophetically relevant to our own.",['Euripides'],['Drama'],5.0,NOT_MATURE,2006-02-23,448
1203,1203,awV-6EhpBjoC,Prometheus Bound and Other Plays,"Aeschylus (525–456 BC) brought a new grandeur and epic sweep to the drama of classical Athens, raising it to the status of high art. In Prometheus Bound the defiant Titan Prometheus is brutally punished by Zeus for daring to improve the state of wretchedness and servitude in which mankind is kept. The Suppliants tells the story of the fifty daughters of Danaus who must flee to escape enforced marriages, while Seven Against Thebes shows the inexorable downfall of the last members of the cursed family of Oedipus. And The Persians, the only Greek tragedy to deal with events from recent Athenian history, depicts the aftermath of the defeat of Persia in the battle of Salamis, with a sympathetic portrayal of its disgraced King Xerxes. Philip Vellacott’s evocative translation is accompanied by an introduction, with individual discussions of the plays, and their sources in history and mythology.",['Aeschylus'],['Drama'],4.0,NOT_MATURE,2003-08-28,160
1205,1205,-F5U-CGe4XUC,CliffsNotes on Stevenson's Treasure Island and Kidnapped,"These novels of pirates on the high seas and intrigue in the Scottish highlands were written on a challenge by Stevenson's teenage stepson to ""write something really interesting."" The results are these fast-moving and adventurous books, simple and entertaining.",['Gary Carey'],['Literary Criticism'],3.0,NOT_MATURE,1974-08-07,80
1206,1206,qXFKHm7h-D4C,CliffsNotes on Dickens' David Copperfield,"As a disguised autobiography, Dickens creates in David the story of a ""favorite child,"" who later encounters suffering and travails, but winds up with a sanguine life all the same.",['J. M. Lybyer'],['Literary Criticism'],3.0,NOT_MATURE,1959-10-02,80
1207,1207,s1CAxP47BicC,Fragmenta,"Euripides has been prized in every age for the pathos, terror, surprising plot twists, and intellectual probing of his dramatic creations. In this fifth volume of the new Loeb Classical Library Euripides, David Kovacs presents a freshly edited Greek text and a faithful and deftly worded translation of three plays. For his Helen the poet employs an alternative history in which a virtuous Helen never went to Troy but spent the war years in Egypt, falsely blamed for the adulterous behavior of her divinely created double in Troy. This volume also includes Phoenician Women, Euripides' treatment of the battle between the sons of Oedipus for control of Thebes; and Orestes, a novel retelling of Orestes' lot after he murdered his mother, Clytaemestra. Each play is annotated and prefaced by a helpful introduction.",['Ευριπιδες'],['Literary Collections'],4.0,NOT_MATURE,2002,605
1208,1208,rrfnCwAAQBAJ,Helen,"Transcending the literal bounds of genre, Euripides' Helen has been characterized as both a comedy and a tragedy. In this evocative translation by James Michie and Colin Leach, Euripides' delicate balance--in all its subtlety of texture and tone--is beautifully captured. The reader encounters myriad reversals, worlds--real/ideal, tragic/comic--surprisingly juxtaposed and, as in any story of Helen, the pathos of the impossible, all allowing Euripides to comment of the futility of war and the difficult distinction between appearance and reality.","['Euripides', 'James Michie', 'Colin Leach']",['Philosophy'],4.0,NOT_MATURE,1992,107
1209,1209,hwX6wAEACAAJ,Greek Tragedies,"In three paperback volumes, the Grene and Lattimore editions offer a selection of the most important and characteristic plays of Aeschylus, Sophocles, and Euripides from the nine-volume anthology of The Complete Greek Tragedies. Over the years these authoritative, critically acclaimed editions have been the preferred choice of more than three million readers for personal libraries and individual study as well as for classroom use.","['David Grene', 'Richmond Lattimore']",['Drama'],4.0,NOT_MATURE,1991,320
1210,1210,pFiNLG6jF5sC,Greek Tragedies 3,"Greek Tragedies, Volume III contains Aeschylus’s “The Eumenides,” translated by Richmond Lattimore; Sophocles’s “Philoctetes,” translated by David Grene; Sophocles’s “Oedipus at Colonus,” translated by Robert Fitzgerald; Euripides’s “The Bacchae,” translated by William Arrowsmith; and Euripides’s “Alecestis,” translated by Richmond Lattimore. Sixty years ago, the University of Chicago Press undertook a momentous project: a new translation of the Greek tragedies that would be the ultimate resource for teachers, students, and readers. They succeeded. Under the expert management of eminent classicists David Grene and Richmond Lattimore, those translations combined accuracy, poetic immediacy, and clarity of presentation to render the surviving masterpieces of Aeschylus, Sophocles, and Euripides in an English so lively and compelling that they remain the standard translations. Today, Chicago is taking pains to ensure that our Greek tragedies remain the leading English-language versions throughout the twenty-first century. In this highly anticipated third edition, Mark Griffith and Glenn W. Most have carefully updated the translations to bring them even closer to the ancient Greek while retaining the vibrancy for which our English versions are famous. This edition also includes brand-new translations of Euripides’ Medea, The Children of Heracles, Andromache, and Iphigenia among the Taurians, fragments of lost plays by Aeschylus, and the surviving portion of Sophocles’s satyr-drama The Trackers. New introductions for each play offer essential information about its first production, plot, and reception in antiquity and beyond. In addition, each volume includes an introduction to the life and work of its tragedian, as well as notes addressing textual uncertainties and a glossary of names and places mentioned in the plays. In addition to the new content, the volumes have been reorganized both within and between volumes to reflect the most up-to-date scholarship on the order in which the plays were originally written. The result is a set of handsome paperbacks destined to introduce new generations of readers to these foundational works of Western drama, art, and life.","['Mark Griffith', 'Glenn W. Most', 'David Grene', 'Richmond Lattimore']",['Drama'],4.0,NOT_MATURE,2013-04-22,344
1211,1211,909bBgAAQBAJ,To Be and How to Be,"Life can be experienced as a great play — sometimes a comedy, sometimes a tragedy, sometimes an epic, sometimes a satire, but always a play. We can think of ourselves as the main character in our own story. Author Peggy Rubin brilliantly uses traditional theatre as a metaphor for living life more authentically and joyfully. To understand our lives as a sacred art form, Rubin traces the roots of theatre to ancient rituals that celebrated the eternal nature of the soul. She provides the tools to tap into the nine powers of sacred theatre so that our lives can resonate with our highest purpose, including The Power of Incarnation, The Power of Story, The Power of Place, The Power of Now, The Power of Expression, The Power of Point of View, The Power of Conflict, The Power of Audience, and The Power of Celebration. ""Playing the play of life is a daring adventure,"" says Rubin. ""It takes courage, focus, excitement, and intention to stop just letting our stories happen and instead enact them with verve and delight."" Here she invites readers to take the stage of life and play their story for all it is worth.",['Peggy Rubin'],['Self-Help'],5.0,NOT_MATURE,2013-01-07,272
